PLAYER_ID,PLAYER_NAME,DIST,ANGLE,CLUSTER
101107,Marvin Williams,-0.13307002037497612,-0.0060877969796841284,2
101108,Chris Paul,-0.42174800919364425,-0.003554747741949018,0
101123,Gerald Green,-0.3295297653907988,-0.017006708224171028,0
101133,Ian Mahinmi,-0.524380964047812,-0.05832362485674768,0
101139,CJ Miles,0.04513358327625428,0.01985860406868875,2
101141,Ersan Ilyasova,0.07695946306552227,0.01566663757937726,2
101150,Lou Williams,-0.26013665859525875,-0.017329278346742208,0
1626143,Jahlil Okafor,-1.041104788404196,0.046141055574021234,4
1626144,Emmanuel Mudiay,-0.18848078646570013,0.022484101911897737,0
1626145,Tyus Jones,-0.5383198022367112,0.018279671914382116,0
1626149,Montrezl Harrell,-1.7109140439306745,-0.004124555987325454,3
1626153,Delon Wright,-0.4268140929018955,0.004534434929382805,0
1626156,D'Angelo Russell,-0.4844549150043824,-0.04998925402048695,0
1626157,Karl-Anthony Towns,-0.2694697377979277,-0.003155695294188505,0
1626158,Richaun Holmes,-0.6407754449197408,-0.009029501718270024,0
1626159,Justise Winslow,-0.3558956275169269,-0.0749603553536986,0
1626161,Willie Cauley-Stein,-0.25230432519620843,-0.03082971301637215,0
1626162,Kelly Oubre Jr.,-0.4591103669092476,0.04714568710084217,0
1626163,Frank Kaminsky,-0.2998538478751249,0.046585208779441584,0
1626164,Devin Booker,-0.496484047778181,0.014707206107547253,0
1626167,Myles Turner,-0.28235080121711803,-0.032645962093205215,0
1626168,Trey Lyles,-0.15470744248343138,0.06449281774356813,2
1626169,Stanley Johnson,-0.2932180956731312,-0.033097189185059175,0
1626171,Bobby Portis,-0.4711388439945257,0.010197590687987349,0
1626172,Kevon Looney,-0.3284536333636639,0.054207126627170026,0
1626174,Christian Wood,-0.44543248820185743,-0.06683634645660759,0
1626178,Rondae Hollis-Jefferson,-0.7814904174935238,-0.04580374284085917,4
1626179,Terry Rozier,0.010684392411045726,-0.06183453856527465,2
1626181,Norman Powell,-0.11425906491987335,0.009893045524176271,2
1626188,Quinn Cook,-0.3866377878287814,0.07823322952811275,0
1626192,Pat Connaughton,-0.1625967853604076,0.056535878478802475,2
1626195,Willy Hernangomez,-0.5602523112446121,0.03539654097050853,0
1626196,Josh Richardson,-0.2339868263617413,-0.05218684781746637,0
1626203,Treveon Graham,-0.6295466544387162,-0.04963801257444711,0
1626204,Larry Nance Jr.,-0.28438541784237614,-0.06313039783196309,0
1626209,Mario Hezonja,-0.6089351631291576,0.05523534799100315,0
1626220,Royce O'Neale,-0.009731235730271388,0.0478649608787886,2
1626224,Cedi Osman,-0.4318142812376469,-0.06760017700078201,0
1626245,Cristiano Felicio,-1.1955340887324215,0.0046493344490911035,4
1626246,Boban Marjanovic,-0.8267958088263178,0.11538638709421248,4
1627732,Ben Simmons,-2.0969925783491754,-0.11823188211744133,3
1627733,Dragan Bender,-0.5566220566961814,0.044146589446617014,0
1627734,Domantas Sabonis,-0.20601261180632746,0.032962372739283256,2
1627736,Malik Beasley,-0.12724600565774868,0.1054918238707161,2
1627737,Marquese Chriss,-0.5032812362714676,0.039708156147076616,0
1627739,Kris Dunn,-0.5108130426615023,-0.016208759022209578,0
1627740,Henry Ellenson,0.28867227516505517,-0.07456468690844324,2
1627741,Buddy Hield,-0.05575134252729096,-0.012796668191285549,2
1627742,Brandon Ingram,-0.2956792148762015,-0.013192129105524971,0
1627745,Damian Jones,-1.382025242766865,0.16960985447152785,4
1627746,Skal Labissiere,-0.01417905620682713,-0.10854544859240348,2
1627747,Caris LeVert,-0.4559411511693376,0.012031875881996359,0
1627748,Thon Maker,-0.1709330074700644,-0.06571067752106796,0
1627749,Dejounte Murray,-0.986841562780937,0.03607641439932272,4
1627750,Jamal Murray,-0.3718648368770032,0.016258510554925255,0
1627751,Jakob Poeltl,-2.1614410417938608,-0.12122863030156902,3
1627752,Taurean Prince,-0.1454544003904778,0.11166547513198592,2
1627756,Denzel Valentine,-0.11375445445707835,-0.016187676378058954,2
1627759,Jaylen Brown,-0.4475232789216874,0.003169498527921252,0
1627761,DeAndre' Bembry,-0.6570424888126201,0.11119790393186556,0
1627763,Malcolm Brogdon,-0.15687963563585486,-0.03492430928444774,2
1627767,Cheick Diallo,-1.3978183723983877,-0.0005469782209479977,4
1627774,Jake Layman,-0.8129184110653898,0.08038555742262858,4
1627775,Patrick McCaw,-0.6721929386119703,0.07475470233540367,0
1627777,Georges Niang,-1.2307913707602096,-0.3893585709210606,4
1627783,Pascal Siakam,-0.7743068360443058,-0.02031356271654796,4
1627788,Furkan Korkmaz,-0.6643178015490971,-0.004736067305351989,0
1627789,Timothe Luwawu-Cabarrot,0.3691659953955952,0.06315411730038112,2
1627790,Ante Zizic,-0.3324420311547204,0.044146446719284894,0
1627812,Yogi Ferrell,-0.4998022354034374,0.011093459990022243,0
1627814,Damion Lee,-0.6940892842766819,-0.09691028466158144,4
1627820,Tyrone Wallace,-1.2402422535832653,-0.04377566934239845,4
1627823,Juancho Hernangomez,0.08175783505829817,-0.00984316438009617,2
1627826,Ivica Zubac,-0.5853361566282999,-0.08925634415037352,0
1627827,Dorian Finney-Smith,-0.057644904001320135,0.0923015699437862,2
1627832,Fred VanVleet,0.3008147102851987,-0.11819817995197045,2
1627846,Abdel Nader,-0.2873872140417188,0.03315319937082422,0
1627853,Ryan Arcidiacono,-0.5558570655225726,0.03084919045467157,0
1627854,Bryn Forbes,-0.4350296955141564,-0.0205995835249342,0
1627863,Danuel House Jr.,-0.7320368683618464,-0.040913658015591985,4
1627884,Derrick Jones Jr.,-0.3214930851603948,-0.003418795023965086,0
1627885,Shaquille Harrison,-1.0322589677136371,-0.049411988117926985,4
1627936,Alex Caruso,0.2910410754535116,-0.2899421706752446,2
1628021,David Nwaba,-0.5684551826692961,-0.008772551973129185,0
1628035,Alfonzo McKinnie,-0.304750516046791,-0.09928082966382132,0
1628365,Markelle Fultz,-0.875799902480865,-0.005628291290018186,4
1628366,Lonzo Ball,-0.013835055998644485,0.004015208613578975,2
1628367,Josh Jackson,-0.5268462780071866,-0.03952991185319471,0
1628368,De'Aaron Fox,-0.5412934149671074,-0.051966652616107306,0
1628369,Jayson Tatum,-0.2200711077726748,-0.07307926955883289,0
1628370,Malik Monk,-0.31039693050854855,0.09530740498121963,0
1628371,Jonathan Isaac,-0.4667374752836807,-0.06262712630205337,0
1628372,Dennis Smith Jr.,-0.2851516616928006,0.09828735167869884,0
1628373,Frank Ntilikina,0.009634170520874522,-0.19036220512721946,2
1628374,Lauri Markkanen,-0.4588523672998987,0.0825838137678465,0
1628378,Donovan Mitchell,-0.5159619341738746,0.002927011105446879,0
1628379,Luke Kennard,-0.25514471783487924,-0.07094256422984528,0
1628380,Zach Collins,-0.7989519273058272,0.018484256869819686,4
1628381,John Collins,-0.8322217763415773,0.045868619571902934,4
1628382,Justin Jackson,-0.8133474587094971,-0.07767754261436285,4
1628384,OG Anunoby,-0.23952053990578784,-0.018958033356603204,0
1628385,Harry Giles III,-2.169311476982406,0.010490840369058313,3
1628386,Jarrett Allen,-2.3344260475991865,-0.03664217698179674,3
1628388,TJ Leaf,-0.09641653630233586,0.04874391142666649,2
1628389,Bam Adebayo,-0.7987545105578506,0.01240971110121514,4
1628390,Terrance Ferguson,-0.13187868919591988,0.04640790278496905,2
1628391,D.J. Wilson,-0.2908795863947826,-0.1809741142503788,0
1628395,Jordan Bell,-2.431073649860456,-0.22073205481193248,3
1628397,Ivan Rabb,-1.2044819007263374,0.17116808799125627,4
1628398,Kyle Kuzma,-0.7356016306007986,0.02577885414279393,4
1628400,Semi Ojeleye,-0.6440557339319904,0.02998340049762862,0
1628401,Derrick White,-0.7709961943672416,0.120073724889772,4
1628402,Frank Jackson,-0.8834849807862658,0.017978294001770756,4
1628404,Josh Hart,0.07733107252066533,0.05804858361996482,2
1628407,Dwayne Bacon,-0.12792723494514333,0.06665511730152276,2
1628411,Wes Iwundu,-0.7047990439866967,0.17816146572549915,4
1628412,Frank Mason,-0.4611624631861045,0.07243077494226184,0
1628415,Dillon Brooks,-0.3362854411969995,0.044043758778644325,0
1628418,Thomas Bryant,-1.4718200597339601,0.033477122994774657,4
1628420,Monte Morris,-0.6324519597697588,-0.07767274753956578,0
1628422,Damyean Dotson,-0.3225591281024123,0.09825681867336328,0
1628425,Sterling Brown,-0.7270105972106878,-0.04949000831065911,4
1628436,Luke Kornet,0.23173621314136464,0.004094751775536347,2
1628464,Daniel Theis,-0.7686463641643394,-0.07380486879430391,4
1628467,Maxi Kleber,-0.7139915212105338,-0.07486721801905354,4
1628470,Torrey Craig,-0.5252147123855646,0.03371013587735895,0
1628960,Grayson Allen,-0.5657353821772528,-0.16531789144624867,0
1628963,Marvin Bagley III,-0.668073110755637,0.14066614456345253,0
1628964,Mo Bamba,-1.0869650921162362,0.09832036824902067,4
1628966,Keita Bates-Diop,-0.07945386622130644,-0.15241032066409274,2
1628969,Mikal Bridges,-0.5970329842472665,-0.040689234289369394,0
1628970,Miles Bridges,-0.0692170489436476,0.13224387174931446,2
1628971,Bruce Brown,-1.1664729773551252,0.05592278648091255,4
1628972,Troy Brown Jr.,-0.71907787435948,0.0091102425555318,4
1628973,Jalen Brunson,-0.7492405677151941,-0.01902476693195642,4
1628975,Jevon Carter,0.34645742953436054,0.2768363824737079,2
1628976,Wendell Carter Jr.,-1.2678473960108183,0.0990130246989209,4
1628977,Hamidou Diallo,-1.8416182225667368,0.05436920753389622,3
1628978,Donte DiVincenzo,-0.806645986707893,-0.12705806141360787,4
1628983,Shai Gilgeous-Alexander,-0.4443202928780586,0.15783145309134813,0
1628984,Devonte' Graham,0.38066109918462665,0.08055102447956583,2
1628988,Aaron Holiday,-0.30305910340075737,0.026987545522692308,0
1628989,Kevin Huerter,-0.22240349439826873,0.024760140310940808,0
1628990,Chandler Hutchison,-0.5378161338905275,0.14675691676491676,0
1628991,Jaren Jackson Jr.,-0.04487696542121146,-0.013995193933835942,2
1628995,Kevin Knox II,-0.4626554107001688,-0.0293539691520594,0
1629001,De'Anthony Melton,-0.07011544826636919,0.3511595146064526,2
1629004,Svi Mykhailiuk,0.42492811387643104,0.11162528672944563,2
1629006,Josh Okogie,-0.5508377487578602,-0.03738109151936578,0
1629010,Jerome Robinson,-1.0615699509374381,-0.270498892877216,4
1629011,Mitchell Robinson,-4.3918436716858285,-0.12424884496437558,1
1629012,Collin Sexton,-0.2993659776690665,-0.10741698764647968,0
1629013,Landry Shamet,0.19594832011391727,-0.1879779133704208,2
1629014,Anfernee Simons,-0.5305385190814357,-0.1448673837757744,0
1629016,Omari Spellman,-0.36847821236814454,0.11595916703595233,0
1629019,Allonzo Trier,-0.07966733309534252,0.13260672634343545,2
1629021,Moritz Wagner,-0.891672196635317,-0.0009555510573134152,4
1629023,P.J. Washington,0.43153943217249136,0.03206638033144118,2
1629026,Kenrich Williams,-0.20193440829053808,0.09269419107466204,0
1629027,Trae Young,-0.8404292902750022,0.0813584058719238,4
1629028,Deandre Ayton,-1.4590972929055903,0.0015812533716405355,4
1629029,Luka Doncic,-0.670031910714375,0.01653864818403051,0
1629059,Elie Okobo,-0.4160444942461595,0.039866244187577095,0
1629060,Rui Hachimura,-1.3029071959120713,0.05108395258829895,4
1629066,Rodions Kurucs,-0.7957447032116984,-0.11219629576200203,4
1629130,Duncan Robinson,-0.1298097360998691,-0.07447013641762483,2
1629134,Kendrick Nunn,-0.1145025188240196,-0.027598589828214216,2
1629628,RJ Barrett,-0.26135289643355425,0.08208464812877797,0
1629629,Cam Reddish,-0.5811433841540973,-0.061547167445824176,0
1629630,Ja Morant,-0.5016319341680266,-0.20718231721009586,0
1629631,De'Andre Hunter,-0.5127947579536072,0.11257049485740143,0
1629632,Coby White,0.2712509759439276,-0.04906358158085306,2
1629633,Jarrett Culver,-0.6897241068659327,0.2897925424111853,4
1629636,Darius Garland,-0.2703094584784961,0.14130595746372307,0
1629639,Tyler Herro,-0.3659377722175191,-0.12849052492953142,0
1629672,Eric Paschall,-0.577520269082542,-0.021554760986417492,0
1629673,Jordan Poole,-0.7628991674590438,0.14306303920648233,4
1713,Vince Carter,-0.062485511287666315,0.01628739296253556,2
200746,LaMarcus Aldridge,-0.15104040873452648,0.00946773605179271,2
200752,Rudy Gay,-0.19922985591318546,0.022275506137751998,0
200755,JJ Redick,-0.026989848165536668,-0.022410543231469567,2
200757,Thabo Sefolosha,-0.04760972443629316,-0.007747262413797605,2
200765,Rajon Rondo,0.023070353261481095,-0.03823656787714375,2
200768,Kyle Lowry,0.027724635514052538,0.004325204894025785,2
200782,P.J. Tucker,0.19863634080146486,0.011964041530985507,2
200794,Paul Millsap,-0.20914524448679506,0.039176613226722265,2
200826,J.J. Barea,-0.01728872332267707,0.0193277651216066,2
201142,Kevin Durant,-0.2864678685990878,0.0021138737148652426,0
201143,Al Horford,-0.12002665795394026,0.024192253585011744,2
201144,Mike Conley,0.002457506379711069,0.043504228333773085,2
201145,Jeff Green,0.009590128358863735,0.05120665938863979,2
201152,Thaddeus Young,-0.1836189030701776,-0.020479847789082663,2
201158,Marco Belinelli,-0.02443362745566558,0.014670578134401173,2
201162,Jared Dudley,-0.019300570848140186,0.02654194136028691,2
201163,Wilson Chandler,-0.15897121983598736,0.031448568323708764,2
201188,Marc Gasol,-0.26299411733652084,0.02686884253930529,0
201229,Anthony Tolliver,0.04909297374222056,-0.014224388350165785,2
201565,Derrick Rose,-0.439291873432465,-0.019748697234660183,0
201566,Russell Westbrook,-0.17911706688872586,0.018895835942344497,2
201567,Kevin Love,0.09154645112976549,0.033573321943246436,2
201568,Danilo Gallinari,0.11993538163314567,0.0466128146432642,2
201569,Eric Gordon,0.1596190589864071,-0.014418334791481496,2
201571,D.J. Augustin,0.28591639709950056,-0.04414707479935145,2
201572,Brook Lopez,-0.4837870570805819,0.04688546224094157,0
201577,Robin Lopez,-0.2834589606533683,-0.004657458694603162,0
201580,JaVale McGee,-0.3138030982978277,-0.0017881868994346496,0
201583,Ryan Anderson,0.14851124516916267,0.03935773592811507,2
201584,Courtney Lee,-0.06857023399273557,0.008554222776295486,2
201586,Serge Ibaka,-0.3875966011269384,0.02661890384747413,0
201587,Nicolas Batum,-0.2763182981959704,-0.0012266170506403658,0
201588,George Hill,-0.10935605952452357,-0.0017143406470902663,2
201599,DeAndre Jordan,-2.2045475011718745,0.0607906475674016,3
201609,Goran Dragic,-0.14333033826171712,0.015303089164311062,2
201933,Blake Griffin,-0.020996689414889247,0.0017002606504900495,2
201935,James Harden,-0.1143319855134593,-0.01904811794415561,2
201937,Ricky Rubio,-0.0501436380714872,0.0005353448207174277,2
201939,Stephen Curry,0.19371367489520608,0.0045643320006166785,2
201942,DeMar DeRozan,-0.6031540534348779,0.014494996948177682,0
201949,James Johnson,-0.6331655148617578,-0.006591427051759858,0
201950,Jrue Holiday,-0.2311500162591891,-0.009258908718469162,0
201952,Jeff Teague,-0.21245304842209828,0.03758540779827211,0
201959,Taj Gibson,-0.4191569814011287,0.030446889763823443,0
201960,DeMarre Carroll,-0.061729001661101325,-0.010959902280186914,2
201961,Wayne Ellington,0.10524455898998834,0.04944672381999316,2
201976,Patrick Beverley,-0.18115218460142068,0.0178394680791586,0
201980,Danny Green,0.1784585488863706,0.04742454423416173,2
201988,Patty Mills,-0.04638046187226891,-0.0004989899224780856,2
202066,Garrett Temple,-0.05438088362560794,-0.03227025464981355,2
202083,Wesley Matthews,-0.09853659904770018,-0.0038070681344881093,2
202322,John Wall,-0.0012001284933698877,0.03153047739108901,2
202323,Evan Turner,-0.35812328317745423,0.004072034222604795,0
202324,Derrick Favors,-0.5542494528360778,0.044204860373664806,0
202326,DeMarcus Cousins,0.2625925486989675,0.04293962057952155,2
202329,Al-Farouq Aminu,-0.0022515405455738255,0.07028288920743572,2
202330,Gordon Hayward,-0.04117002109943114,0.04843592353851739,2
202331,Paul George,-0.023478847485883463,0.06107663840280138,2
202334,Ed Davis,-1.060258664136763,-0.03246891518787772,4
202335,Patrick Patterson,-0.3924473535738832,-0.007672639821555194,0
202339,Eric Bledsoe,-0.3238047911693723,0.043371048857806856,0
202340,Avery Bradley,-0.05479043250285937,-0.03158856349009512,2
202355,Hassan Whiteside,-0.4283288946707979,0.02070627545977792,0
202357,Nemanja Bjelica,-0.15053799937457366,-0.06236268907123192,2
202397,Ish Smith,-0.1598162791861649,-0.04175960063924712,2
202681,Kyrie Irving,-0.16931456648747512,0.033473890721878445,2
202683,Enes Kanter,-0.6325979768795922,0.008740574104565569,0
202684,Tristan Thompson,-0.7947304249201727,-0.047906190248545984,4
202685,Jonas Valanciunas,-0.7458408497500622,0.05965049555804336,4
202687,Bismack Biyombo,-0.7457975965244628,-0.01975703558041982,4
202688,Brandon Knight,0.0742703890515148,0.011416978855694895,2
202689,Kemba Walker,-0.11871225742143535,0.05103936157984317,2
202691,Klay Thompson,0.13370161049314094,0.025065133619977968,2
202692,Alec Burks,0.17746258847438048,0.020092778982742088,2
202693,Markieff Morris,-0.26510001838838176,-0.015135026361454862,0
202694,Marcus Morris Sr.,-0.06727182098662335,-0.02442799509530862,2
202695,Kawhi Leonard,-0.4110512727032228,0.042113873140615946,0
202696,Nikola Vucevic,-0.3207805306271233,-0.03718823205552802,0
202699,Tobias Harris,-0.3141480287887425,0.015239141227700285,0
202704,Reggie Jackson,-0.4880678670411402,0.042761306188713016,0
202709,Cory Joseph,-0.4219252648797436,0.04652407855888994,0
202710,Jimmy Butler,-0.34040474669084225,0.02961599132644232,0
202711,Bojan Bogdanovic,-0.0590868900836967,0.030186208625136417,2
202718,Chandler Parsons,0.10577858716559589,0.04832680933559731,2
202722,Davis Bertans,-0.4976856642218423,0.014790518612412554,0
202734,E'Twaun Moore,-0.4446632353744361,-0.054919631202380234,0
202738,Isaiah Thomas,0.025862109271051984,-0.005842420197425361,2
202954,Brad Wanamaker,-0.441986220551396,0.18775118655862366,0
203076,Anthony Davis,-0.4531812028007726,0.02154354707432628,0
203077,Michael Kidd-Gilchrist,-0.05305064937834388,0.08139739718397082,2
203078,Bradley Beal,-0.1682973958135271,-0.0494037138424195,2
203079,Dion Waiters,0.09464697680836076,0.007728606941271176,2
203081,Damian Lillard,0.0007214074347121892,0.032270591861527136,2
203082,Terrence Ross,-0.3764246607545024,-0.04445092717208613,0
203083,Andre Drummond,-2.378567081616107,0.0270959848108262,3
203084,Harrison Barnes,-0.0878610039697165,0.026454966735098718,2
203085,Austin Rivers,-0.10816440348708532,0.02699144609381382,2
203086,Meyers Leonard,-0.3798741478646185,0.0442107378990616,0
203087,Jeremy Lamb,-0.5456454138870951,-0.013517078463527408,0
203089,John Henson,-0.9693656972637318,-0.005512296987607101,4
203090,Maurice Harkless,0.1239951921654232,-0.06619885258901602,2
203095,Evan Fournier,-0.11135223449072043,0.035620943561017894,2
203107,Tomas Satoransky,-0.398227196855281,0.05545326459869777,0
203109,Jae Crowder,-0.1024191271107687,0.030373303690472076,2
203110,Draymond Green,0.2926037962694304,0.02274562574281757,2
203114,Khris Middleton,-0.3273733746442726,0.004081803022841796,0
203115,Will Barton,-0.15879047945225616,-0.004212160170310062,2
203118,Mike Scott,-0.3861608115690323,0.002681576784422373,0
203121,Darius Miller,-0.3280017383107949,-0.06418030640554938,0
203124,Kyle O'Quinn,-0.544170667556985,0.019763246972978654,0
203145,Kent Bazemore,0.2638776534529229,0.016778495005110892,2
203200,Justin Holiday,-0.12093853573347177,0.002218750467742846,2
203210,JaMychal Green,-0.059027571848955226,0.03476060083153358,2
203382,Aron Baynes,-0.36326215053814537,-0.02089336786462889,0
203457,Nerlens Noel,-0.5500979974277567,0.05323064244335345,0
203458,Alex Len,-0.07490857758483817,0.06101951512930296,2
203459,Allen Crabbe,-0.1444884191889894,0.0043371948605307395,2
203460,Andre Roberson,0.16649634882669878,0.015514068393430953,2
203463,Ben McLemore,0.38426618067299856,-0.004799611226429257,2
203468,CJ McCollum,-0.32495610095643507,0.014758827720669691,0
203469,Cody Zeller,-0.9600438935116038,0.0799826841320013,4
203471,Dennis Schroder,-0.4378971585839702,-0.006515867719675726,0
203473,Dewayne Dedmon,-0.5182518293987098,-0.048739850649268335,0
203476,Gorgui Dieng,0.07948089919747187,0.053314287484628124,2
203482,Kelly Olynyk,0.0895943480251268,0.010901092119356932,2
203484,Kentavious Caldwell-Pope,-0.0726512002239277,0.00404784412547776,2
203486,Mason Plumlee,-0.9435546738842526,0.009591022012424058,4
203487,Michael Carter-Williams,-0.44341843937693337,-0.028350505639831807,0
203488,Mike Muscala,-0.5368350567353142,-0.04944295205415716,0
203490,Otto Porter Jr.,-0.2960197426670789,-0.017018039419119568,0
203493,Reggie Bullock,-0.20624276922783025,-0.0287475204379888,2
203496,Robert Covington,0.20407072263317744,0.0349967981442408,2
203497,Rudy Gobert,-3.1229637610256544,0.0215966295789964,1
203500,Steven Adams,-1.6623763405831766,-0.07197167151015199,3
203501,Tim Hardaway Jr.,-0.29604892432178664,0.05312850305239561,0
203503,Tony Snell,0.0705357620727285,-0.0664816611558862,2
203504,Trey Burke,-0.046885809005556264,-0.06528496342157226,2
203506,Victor Oladipo,0.02301906150850254,0.027290993871520904,2
203507,Giannis Antetokounmpo,-0.3005088135776619,-0.011084521626384023,0
203516,James Ennis III,-0.03128840322431177,0.0026665698442945077,2
203521,Matthew Dellavedova,-0.05038521016559018,0.027190118138069246,2
203524,Solomon Hill,0.03995234578615762,-0.03994621772136171,2
203526,Raul Neto,0.16169323598922888,0.05087722175206948,2
203552,Seth Curry,-0.4358321682363868,0.04352291675787018,0
203584,Troy Daniels,-0.163180956720589,-0.03190771443885948,0
203585,Rodney McGruder,-0.19209361917649967,-0.04311331478755797,2
203894,Shabazz Napier,-0.1597441279044705,0.043805968309245935,2
203895,Jordan McRae,0.1158305784640112,-0.045757176863422885,2
203897,Zach LaVine,0.3090514303359212,-0.032229317524819834,2
203901,Elfrid Payton,-0.5314859788162049,0.04778297590557742,0
203903,Jordan Clarkson,-0.5143045645829949,-0.036143234138798816,0
203914,Gary Harris,-0.2768580540216545,-0.02770323562245723,0
203915,Spencer Dinwiddie,-0.4422810916516359,0.06407768721933749,0
203918,Rodney Hood,-0.2584069955522523,-0.035994384969941465,0
203920,Khem Birch,-2.792625917239135,0.0008408764259704447,3
203922,Glenn Robinson III,-0.2393130842112507,0.030638127656149695,0
203924,Jerami Grant,0.23364568646606004,0.00808413338880398,2
203925,Joe Harris,-0.3862897291471732,0.02387548958756111,0
203926,Doug McDermott,0.05951343821050074,0.008394633910921916,2
203932,Aaron Gordon,-0.1473524361444184,0.05606361578741182,2
203933,T.J. Warren,-0.6230324428315432,-0.003669027364850276,0
203935,Marcus Smart,-0.22170670874086332,0.018342739993126283,0
203937,Kyle Anderson,-0.6675691401425662,0.02000929594850969,0
203939,Dwight Powell,-0.5615051878651346,0.02683794769007076,0
203943,Noah Vonleh,0.05191114747120502,0.08550964678474393,2
203944,Julius Randle,-0.464081954405541,-0.028754868283403488,0
203952,Andrew Wiggins,-0.33944532049581266,-0.0183121416210414,0
203953,Jabari Parker,-0.3169099463413593,0.014344805687929571,0
203954,Joel Embiid,-0.5237804198863872,0.028215043781565332,0
203957,Dante Exum,-0.23057871362294985,-0.05635175843208319,0
203960,JaKarr Sampson,-0.3251369926314043,-0.03278853044359853,0
203967,Dario Saric,-0.0918543753195006,-0.010068976962853906,2
203991,Clint Capela,-3.2804462547416424,0.08600526978398627,1
203992,Bogdan Bogdanovic,-0.4371792641544095,-0.005803074788898128,0
203994,Jusuf Nurkic,-0.2989599634429061,0.02259206286762345,0
203998,Bruno Caboclo,0.6058857523925927,-0.09705923788885612,2
203999,Nikola Jokic,-0.8992067074258552,0.1431903961313323,4
204001,Kristaps Porzingis,-0.05093627340844478,0.06625489147961318,2
204020,Tyler Johnson,-0.23860863977888136,0.021883320022862,0
204025,Tim Frazier,0.03055899215387769,-0.02962363517846533,2
204038,Langston Galloway,-0.08621861307957544,0.039868395414517456,2
204060,Joe Ingles,-0.032996704096323756,-0.009867033639666423,2
204456,T.J. McConnell,-0.5501653574001142,0.1050176974489009,0
2199,Tyson Chandler,-0.17791905088532542,0.035046173073730216,2
2200,Pau Gasol,0.07706408333888608,0.05861980970391699,2
2403,Nene,0.4114561424361587,0.014467547749795697,2
2544,LeBron James,-0.15528709516567746,-0.029826488258161074,2
2594,Kyle Korver,-0.07517583700360227,-0.04799245122023755,2
2617,Udonis Haslem,0.1704818801371264,-0.020942841060460852,2
2730,Dwight Howard,-0.5447663465740269,0.021780295738941798,0
2738,Andre Iguodala,0.15782207481730956,0.03931418895365863,2
2772,Trevor Ariza,0.4512176912084498,0.009795770565759513,2
